timestamp,distance,cycles,active time,activity type,active calories,timestamp 16,heart rate,intensity,duration min,ascent,descent
,,,,,,59288,57,,,,
,,,,,,59348,58,,,,
,,,,,,59408,56,,,,
,,,,,,59528,57,,,,
,,,,,,59588,56,,,,
2024-04-23T22:23:00.000Z,,,,sedentary,,,,0,,,
,,,,,,59648,57,,,,
,,,,,,59708,62,,,,
2024-04-23T22:25:00.000Z,,,,sedentary,,,,3,,,
,,,,,,59768,66,,,,
,,,,,,59828,56,,,,
,,,,,,59888,53,,,,
,,,,,,60008,54,,,,
,,,,,,60188,55,,,,
,,,,,,60368,54,,,,
,,,,,,60428,55,,,,
2024-04-23T22:38:00.000Z,,,,sedentary,,,,0,,,
2024-04-23T22:39:00.000Z,,,,sedentary,,,,3,,,
,,,,,,60608,61,,,,
2024-04-23T22:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,60668,51,,,,
2024-04-23T22:41:00.000Z,,,,sedentary,,,,3,,,
,,,,,,60728,52,,,,
,,,,,,60788,53,,,,
,,,,,,60848,61,,,,
,,,,,,60908,62,,,,
,,,,,,61028,60,,,,
,,,,,,61088,61,,,,
,,,,,,61148,59,,,,
,,,,,,61208,63,,,,
2024-04-23T22:51:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61328,59,,,,
2024-04-23T22:52:00.000Z,,,,sedentary,,,,3,,,
,,,,,,61388,55,,,,
,,,,,,61448,56,,,,
,,,,,,61508,55,,,,
,,,,,,61568,58,,,,
,,,,,,61628,57,,,,
,,,,,,61688,53,,,,
,,,,,,61748,55,,,,
,,,,,,61808,57,,,,
2024-04-23T23:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,61868,54,,,,
,,,,,,61928,55,,,,
,,,,,,62048,54,,,,
,,,,,,62168,55,,,,
,,,,,,62288,53,,,,
,,,,,,62408,55,,,,
,,,,,,62468,54,,,,
,,,,,,62528,52,,,,
,,,,,,62588,53,,,,
,,,,,,62768,52,,,,
,,,,,,62828,53,,,,
,,,,,,62888,54,,,,
,,,,,,62948,52,,,,
,,,,,,63008,53,,,,
,,,,,,63248,54,,,,
,,,,,,63308,52,,,,
,,,,,,63368,53,,,,
,,,,,,63428,54,,,,
,,,,,,63488,52,,,,
,,,,,,63548,51,,,,
,,,,,,63608,52,,,,
,,,,,,63908,53,,,,
,,,,,,64028,51,,,,
,,,,,,64088,53,,,,
,,,,,,64148,51,,,,
,,,,,,64328,50,,,,
,,,,,,64388,49,,,,
2024-04-23T23:43:00.000Z,,,,sedentary,,,,0,,,
2024-04-23T23:44:00.000Z,,,,sedentary,,,,3,,,
,,,,,,64508,44,,,,
2024-04-23T23:45:00.000Z,,,,sedentary,,,,0,,,
,,,,,,64568,48,,,,
2024-04-23T23:46:00.000Z,,,,sedentary,,,,2,,,
,,,,,,64628,47,,,,
,,,,,,64688,46,,,,
,,,,,,64748,45,,,,
,,,,,,64868,46,,,,
,,,,,,64928,45,,,,
2024-04-23T23:52:00.000Z,,,,sedentary,,,,0,,,
,,,,,,64988,47,,,,
,,,,,,65048,44,,,,
2024-04-23T23:54:00.000Z,,,,sedentary,,,,1,,,
,,,,,,65108,46,,,,
,,,,,,65228,45,,,,
,,,,,,65288,47,,,,
,,,,,,65348,48,,,,
2024-04-24T00:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,65468,47,,,,
,,,,,,65528,48,,,,
,,,,,,112,49,,,,
2024-04-24T00:05:00.000Z,,,,sedentary,,,,0,,,
,,,,,,232,54,,,,
2024-04-24T00:06:00.000Z,,,,sedentary,,,,1,,,
,,,,,,292,48,,,,
2024-04-24T00:07:00.000Z,,,,sedentary,,,,0,,,
,,,,,,352,50,,,,
2024-04-24T00:08:00.000Z,,,,sedentary,,,,2,,,
,,,,,,412,54,,,,
,,,,,,472,48,,,,
2024-04-24T00:11:00.000Z,,,,sedentary,,,,0,,,
,,,,,,592,51,,,,
2024-04-24T00:12:00.000Z,,,,sedentary,,,,1,,,
,,,,,,652,48,,,,
,,,,,,772,50,,,,
,,,,,,832,51,,,,
,,,,,,892,47,,,,
,,,,,,952,51,,,,
,,,,,,1012,53,,,,
,,,,,,1072,54,,,,
,,,,,,1132,58,,,,
,,,,,,1192,50,,,,
,,,,,,1252,52,,,,
,,,,,,1312,53,,,,
2024-04-24T00:24:00.000Z,,,,sedentary,,,,0,,,
,,,,,,1372,54,,,,
2024-04-24T00:25:00.000Z,,,,sedentary,,,,2,,,
,,,,,,1432,58,,,,
,,,,,,1492,52,,,,
,,,,,,1552,55,,,,
,,,,,,1612,58,,,,
,,,,,,1732,59,,,,
,,,,,,1792,56,,,,
2024-04-24T00:32:00.000Z,,,,sedentary,,,,0,,,
,,,,,,1852,59,,,,
2024-04-24T00:33:00.000Z,,,,sedentary,,,,2,,,
,,,,,,1912,55,,,,
,,,,,,1972,53,,,,
,,,,,,2032,50,,,,
2024-04-24T00:37:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2152,51,,,,
2024-04-24T00:38:00.000Z,,,,sedentary,,,,2,,,
,,,,,,2212,49,,,,
,,,,,,2272,47,,,,
,,,,,,2332,51,,,,
,,,,,,2452,54,,,,
,,,,,,2512,58,,,,
2024-04-24T00:44:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2572,57,,,,
2024-04-24T00:45:00.000Z,,,,sedentary,,,,3,,,
2024-04-24T00:46:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2692,53,,,,
2024-04-24T00:47:00.000Z,,,,sedentary,,,,1,,,
,,,,,,2812,57,,,,
2024-04-24T00:49:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2872,58,,,,
2024-04-24T00:50:00.000Z,,,,sedentary,,,,3,,,
,,,,,,2932,55,,,,
2024-04-24T00:51:00.000Z,,,,sedentary,,,,0,,,
,,,,,,2992,59,,,,
2024-04-24T00:52:00.000Z,,,,sedentary,,,,1,,,
,,,,,,3052,57,,,,
,,,,,,3112,56,,,,
,,,,,,3172,57,,,,
,,,,,,3232,53,,,,
,,,,,,3292,52,,,,
2024-04-24T00:57:00.000Z,,,,sedentary,,,,0,,,
2024-04-24T00:58:00.000Z,,,,sedentary,,,,3,,,
,,,,,,3472,51,,,,
2024-04-24T01:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,3532,52,,,,
,,,,,,3592,53,,,,
,,,,,,3652,54,,,,
,,,,,,3712,52,,,,
,,,,,,3772,54,,,,
,,,,,,3832,51,,,,
,,,,,,3892,52,,,,
2024-04-24T01:08:00.000Z,,,,sedentary,,,,0,,,
2024-04-24T01:09:00.000Z,,,,sedentary,,,,2,,,
,,,,,,4072,48,,,,
2024-04-24T01:10:00.000Z,,,,sedentary,,,,0,,,
,,,,,,4132,52,,,,
2024-04-24T01:11:00.000Z,,,,sedentary,,,,2,,,
,,,,,,4192,47,,,,
,,,,,,4252,52,,,,
,,,,,,4312,50,,,,
,,,,,,4372,52,,,,
2024-04-24T01:15:00.000Z,,,,sedentary,,,,0,,,
,,,,,,4432,50,,,,
2024-04-24T01:16:00.000Z,,,,sedentary,,,,1,,,
,,,,,,4552,52,,,,
,,,,,,4612,51,,,,
,,,,,,4732,52,,,,
,,,,,,4792,51,,,,
,,,,,,4912,52,,,,
,,,,,,4972,51,,,,
,,,,,,5032,50,,,,
,,,,,,5212,52,,,,
,,,,,,5332,51,,,,
,,,,,,5392,52,,,,
,,,,,,5452,51,,,,
,,,,,,5572,52,,,,
,,,,,,5692,51,,,,
,,,,,,5812,50,,,,
,,,,,,5932,52,,,,
,,,,,,5992,49,,,,
,,,,,,6052,50,,,,
2024-04-24T01:45:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6232,54,,,,
,,,,,,6292,47,,,,
,,,,,,6352,49,,,,
2024-04-24T01:48:00.000Z,,,,sedentary,,,,3,,,
,,,,,,6412,62,,,,
2024-04-24T01:49:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6472,52,,,,
,,,,,,6532,55,,,,
2024-04-24T01:51:00.000Z,,,,sedentary,,,,3,,,
,,,,,,6592,59,,,,
,,,,,,6652,50,,,,
2024-04-24T01:55:00.000Z,,,,sedentary,,,,0,,,
,,,,,,6832,55,,,,
2024-04-24T01:56:00.000Z,,,,sedentary,,,,3,,,
,,,,,,6892,51,,,,
,,,,,,6952,50,,,,
,,,,,,7072,52,,,,
2024-04-24T02:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,7192,54,,,,
,,,,,,7252,51,,,,
,,,,,,7312,48,,,,
,,,,,,7372,50,,,,
,,,,,,7432,51,,,,
,,,,,,7492,50,,,,
,,,,,,7612,51,,,,
,,,,,,7672,54,,,,
,,,,,,7732,50,,,,
,,,,,,7792,53,,,,
,,,,,,7852,52,,,,
,,,,,,7912,50,,,,
,,,,,,7972,51,,,,
,,,,,,8032,50,,,,
,,,,,,8092,49,,,,
,,,,,,8152,52,,,,
,,,,,,8212,50,,,,
,,,,,,8272,54,,,,
,,,,,,8332,51,,,,
,,,,,,8392,52,,,,
,,,,,,8452,51,,,,
2024-04-24T02:23:00.000Z,,,,sedentary,,,,0,,,
,,,,,,8512,52,,,,
2024-04-24T02:24:00.000Z,,,,sedentary,,,,4,,,
,,,,,,8572,67,,,,
,,,,,,8632,54,,,,
,,,,,,8692,50,,,,
,,,,,,8752,55,,,,
,,,,,,8812,50,,,,
,,,,,,8872,53,,,,
,,,,,,8932,55,,,,
,,,,,,8992,56,,,,
,,,,,,9052,55,,,,
2024-04-24T02:33:00.000Z,,,,sedentary,,,,0,,,
,,,,,,9172,62,,,,
,,,,,,9232,53,,,,
2024-04-24T02:36:00.000Z,,,,sedentary,,,,2,,,
,,,,,,9292,52,,,,
,,,,,,9352,49,,,,
,,,,,,9412,52,,,,
2024-04-24T02:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,9532,51,,,,
,,,,,,9592,55,,,,
2024-04-24T02:42:00.000Z,,,,sedentary,,,,2,,,
,,,,,,9652,49,,,,
,,,,,,9712,54,,,,
,,,,,,9772,53,,,,
,,,,,,9832,54,,,,
,,,,,,9892,52,,,,
,,,,,,9952,53,,,,
,,,,,,10012,54,,,,
2024-04-24T02:49:00.000Z,,,,sedentary,,,,0,,,
,,,,,,10072,55,,,,
2024-04-24T02:50:00.000Z,,,,sedentary,,,,3,,,
,,,,,,10132,61,,,,
,,,,,,10192,51,,,,
,,,,,,10312,54,,,,
2024-04-24T02:54:00.000Z,,,,sedentary,,,,0,,,
,,,,,,10372,58,,,,
2024-04-24T02:55:00.000Z,,,,sedentary,,,,3,,,
,,,,,,10432,65,,,,
,,,,,,10492,50,,,,
2024-04-24T02:57:00.000Z,,,,sedentary,,,,0,,,
,,,,,,10552,51,,,,
,,179,81.000,walking,3,10552,,2,,,
,,,,,,10612,57,,,,
,,,,,,10672,50,,,,
2024-04-24T03:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,10732,53,,,,
,,,,,,10792,52,,,,
,,,,,,10912,53,,,,
,,,,,,10972,52,,,,
2024-04-24T03:06:00.000Z,,,,sedentary,,,,0,,,
,,,,,,11092,53,,,,
2024-04-24T03:07:00.000Z,,,,sedentary,,,,3,,,
,,,,,,11152,51,,,,
2024-04-24T03:10:00.000Z,,,,sedentary,,,,0,,,
,,,,,,11332,53,,,,
2024-04-24T03:11:00.000Z,,,,sedentary,,,,3,,,
,,,,,,11392,58,,,,
,,,,,,11452,51,,,,
,,,,,,11512,49,,,,
,,,,,,11632,50,,,,
,,,,,,11692,49,,,,
,,,,,,11752,50,,,,
,,,,,,11812,51,,,,
,,,,,,11872,50,,,,
,,,,,,11992,49,,,,
,,,,,,12052,50,,,,
,,,,,,12112,51,,,,
,,,,,,12172,50,,,,
,,,,,,12292,52,,,,
,,,,,,12352,53,,,,
2024-04-24T03:28:00.000Z,,,,sedentary,,,,0,,,
,,,,,,12412,54,,,,
2024-04-24T03:29:00.000Z,,,,sedentary,,,,3,,,
,,,,,,12472,52,,,,
,,,,,,12532,56,,,,
,,,,,,12592,52,,,,
,,,,,,12652,47,,,,
,,,,,,12712,50,,,,
,,,,,,12772,49,,,,
,,,,,,12832,51,,,,
,,,,,,12892,49,,,,
,,,,,,13072,50,,,,
,,,,,,13132,47,,,,
2024-04-24T03:41:00.000Z,,,,sedentary,,,,0,,,
,,,,,,13192,48,,,,
2024-04-24T03:42:00.000Z,,,,sedentary,,,,1,,,
,,,,,,13252,65,,,,
,,,,,,13312,49,,,,
,,,,,,13372,47,,,,
,,,,,,13432,48,,,,
2024-04-24T03:46:00.000Z,,,,sedentary,,,,0,,,
,,,,,,13492,54,,,,
2024-04-24T03:47:00.000Z,,,,sedentary,,,,3,,,
,,,,,,13552,70,,,,
,,,,,,13612,57,,,,
,,,,,,13672,52,,,,
,,,,,,13732,55,,,,
,,,,,,13792,53,,,,
2024-04-24T03:52:00.000Z,,,,sedentary,,,,0,,,
,,,,,,13852,52,,,,
2024-04-24T03:53:00.000Z,,,,sedentary,,,,4,,,
,,,,,,13912,70,,,,
,,,,,,13972,55,,,,
,,,,,,14032,51,,,,
,,,,,,14092,47,,,,
,,,,,,14152,51,,,,
,,,,,,14212,54,,,,
,,,,,,14272,53,,,,
2024-04-24T04:00:00.000Z,,,,sedentary,,,,0,,,
,,,,,,14332,57,,,,
2024-04-24T04:01:00.000Z,,,,sedentary,,,,0,,,
,,,,,,14392,65,,,,
2024-04-24T04:02:00.000Z,,,,sedentary,,,,1,,,
,,,,,,14452,58,,,,
,,,,,,14512,57,,,,
,,,,,,14572,54,,,,
,,,,,,14632,56,,,,
,,,,,,14692,59,,,,
,,,,,,14752,53,,,,
,,,,,,14812,54,,,,
2024-04-24T04:09:00.000Z,,,,sedentary,,,,0,,,
,,,,,,14872,57,,,,
2024-04-24T04:10:00.000Z,,,,sedentary,,,,2,,,
,,,,,,14932,62,,,,
,,,,,,14992,52,,,,
,,,,,,15052,55,,,,
,,,,,,15112,61,,,,
,,,,,,15292,60,,,,
2024-04-24T04:17:00.000Z,,,,sedentary,,,,0,,,
,,,,,,15352,64,,,,
2024-04-24T04:18:00.000Z,,,,sedentary,,,,2,,,
,,,,,,15412,51,,,,
,,,,,,15472,52,,,,
2024-04-24T04:20:00.000Z,,,,sedentary,,,,0,,,
,,,,,,15532,53,,,,
2024-04-24T04:21:00.000Z,,,,sedentary,,,,3,,,
,,,,,,15592,55,,,,
,,,,,,15652,51,,,,
,,,,,,15712,53,,,,
2024-04-24T04:24:00.000Z,,,,sedentary,,,,0,,,
,,,,,,15772,62,,,,
,,,,,,15832,61,,,,
2024-04-24T04:26:00.000Z,,,,sedentary,,,,2,,,
,,,,,,15892,56,,,,
,,,,,,15952,57,,,,
,,,,,,16012,56,,,,
,,,,,,16072,59,,,,
2024-04-24T04:30:00.000Z,,,,sedentary,,,,0,,,
,,,,,,16132,61,,,,
2024-04-24T04:31:00.000Z,,,,sedentary,,,,3,,,
,,,,,,16192,63,,,,
,,,,,,16252,51,,,,
,,,,,,16312,50,,,,
2024-04-24T04:34:00.000Z,,,,sedentary,,,,0,,,
,,,,,,16372,52,,,,
2024-04-24T04:35:00.000Z,,,,sedentary,,,,2,,,
,,,,,,16432,48,,,,
,,,,,,16492,51,,,,
,,,,,,16552,50,,,,
,,,,,,16612,48,,,,
,,,,,,16672,51,,,,
2024-04-24T04:40:00.000Z,,,,sedentary,,,,0,,,
,,,,,,16732,54,,,,
,,,,,,16792,60,,,,
,,,,,,16852,68,,,,
,,,,,,16972,72,,,,
2024-04-24T04:45:00.000Z,,,,sedentary,,,,4,,,
,,,,,,17032,69,,,,
,,190,83.000,walking,3,17032,,2,,,
,,,,,,17092,82,,,,
2024-04-24T04:47:00.000Z,,,,sedentary,,,,5,,,
2024-04-24T04:48:00.000Z,,,,sedentary,,,,0,,,
,,,,,,17212,75,,,,
2024-04-24T04:49:00.000Z,,,,sedentary,,,,6,,,
,,,,,,17272,79,,,,
,,,,,,17332,81,,,,
,,238,96.000,walking,4,17332,,3,,,
,,,,,,17392,86,,,,
2024-04-24T04:52:00.000Z,,,,sedentary,,,,5,,,
,,,,,,17452,82,,,,
,,,,,,17474,,,,,3.933
,,,,,,17512,85,,,,
,,,,,,17572,87,,,,
,,,,,,17632,94,,,,
,,,,,,17692,93,,,,
,,447,190.000,walking,8,17692,,2,,,
,,,,,,17752,80,,,,
,,,,,,17812,61,,,,
,,,,,,17872,68,,,,
2024-04-24T05:00:00.000Z,,,,sedentary,,,,3,,,
,,,,,,17932,64,,,,
2024-04-24T05:01:00.000Z,,,,sedentary,,,,0,,,
,,,,,,17992,61,,,,
,,,,,,18052,59,,,,
,,,,,,18112,60,,,,
,,,,,,18172,63,,,,
2024-04-24T05:06:00.000Z,,,,sedentary,,,,2,,,
,,,,,,18292,64,,,,
2024-04-24T05:07:00.000Z,,,,sedentary,,,,0,,,
,,,,,,18352,61,,,,
2024-04-24T05:08:00.000Z,,,,sedentary,,,,3,,,
,,,,,,18412,56,,,,
,,495,205.000,walking,8,18412,,2,,,
,,,,,,18472,76,,,,
,,,,,,18532,75,,,,
2024-04-24T05:11:00.000Z,,,,sedentary,,,,4,,,
,,,,,,18592,0,,,,
2024-04-24T05:22:00.000Z,,,,sedentary,,,,0,,,
2024-04-24T05:23:00.000Z,,,,sedentary,,,,4,,,
,,,,,,19312,78,,,,
,,504,206.000,walking,8,19312,,2,,,
,,,,,,19372,84,,,,
,,,,,,19432,78,,,,
2024-04-24T05:26:00.000Z,,,,sedentary,,,,4,,,
,,,,,,19492,74,,,,
,,516,209.000,walking,8,19492,,1,,,
,,,,,,19552,73,,,,
2024-04-24T05:28:00.000Z,,,,sedentary,,,,4,,,
,,,,,,19612,71,,,,
,,534,217.000,walking,8,19612,,1,,,
,,,,,,19672,74,,,,
,,,,,,19732,78,,,,
,,,,,,19792,72,,,,
,,,,,,19852,66,,,,
,,,,,,19912,69,,,,
,,,,,,19972,59,,,,
,,,,,,20032,56,,,,
,,,,,,20092,55,,,,
,,,,,,20152,70,,,,
2024-04-24T05:38:00.000Z,,,,sedentary,,,,4,,,
,,,,,,20212,73,,,,
,,,,,,20259,,,,6.462,
,,,,,,20272,76,,,,
,,614,259.000,walking,8,20272,,2,,,
,,,,,,20332,94,,,,
,,,,,,20392,69,,,,
2024-04-24T05:42:00.000Z,,,,sedentary,,,,2,,,
,,,,,,20452,64,,,,
2024-04-24T05:43:00.000Z,,,,sedentary,,,,0,,,
,,,,,,20512,61,,,,
,,,,,,20572,59,,,,
,,,,,,20632,73,,,,
2024-04-24T05:46:00.000Z,,,,sedentary,,,,5,,,
,,,,,,20692,79,,,,
,,689,295.000,walking,10,20692,,2,,,
,,,,,,20694,,,,,6.135
,,,,,,20752,88,,,,
,,,,,,20812,67,,,,
,,,,,,20872,66,,,,
,,,,,,20932,58,,,,
,,,,,,20992,54,,,,
,,,,,,21052,64,,,,
,,,,,,21112,56,,,,
,,,,,,21172,61,,,,
,,,,,,21232,66,,,,
,,,,,,21292,59,,,,
,,,,,,21352,69,,,,
,,,,,,21412,73,,,,
,,,,,,21472,71,,,,
2024-04-24T06:00:00.000Z,,,,sedentary,,,,4,,,
,,,,,,21532,57,,,,
,,,,,,21592,53,,,,
,,,,,,21652,55,,,,
,,,,,,21712,60,,,,
,,,,,,21832,57,,,,
,,,,,,21892,56,,,,
,,,,,,21952,55,,,,
,,,,,,22012,53,,,,
,,,,,,22072,56,,,,
,,,,,,22132,59,,,,
,,,,,,22192,57,,,,
,,,,,,22252,56,,,,
,,,,,,22312,55,,,,
,,,,,,22372,53,,,,
,,,,,,22432,57,,,,
,,,,,,22492,63,,,,
,,,,,,22552,54,,,,
,,,,,,22612,59,,,,
,,,,,,22672,54,,,,
,,,,,,22732,59,,,,
,,,,,,22792,58,,,,
,,,,,,22852,61,,,,
,,,,,,22912,58,,,,
,,,,,,22972,68,,,,
2024-04-24T06:25:00.000Z,,,,sedentary,,,,3,,,
,,,,,,23032,58,,,,
2024-04-24T06:27:00.000Z,,,,sedentary,,,,0,,,
,,,,,,23152,57,,,,
,,,,,,23212,59,,,,
,,,,,,23272,58,,,,
,,,,,,23332,61,,,,
,,,,,,23392,58,,,,
,,,,,,23452,59,,,,
,,,,,,23512,65,,,,
,,,,,,23572,71,,,,
,,,,,,23632,63,,,,
,,,,,,23692,62,,,,
,,,,,,23752,60,,,,
,,,,,,23812,63,,,,
,,,,,,23872,60,,,,
2024-04-24T06:40:00.000Z,,,,sedentary,,,,3,,,
,,,,,,23924,,,,,2.829
,,,,,,23932,57,,,,
,,,,,,23944,,,,5.526,
,,,,,,23964,,,,0.608,
,,,,,,23992,96,,,,
,,,,,,23994,,,,3.124,
,,,,,,24052,105,,,,
,,794,425.000,walking,18,24052,,1,,,
,,,,,,24112,100,,,,
,,,,,,24172,85,,,,
2024-04-24T06:45:00.000Z,,,,sedentary,,,,5,,,
,,,,,,24214,,,,,4.736
,,,,,,24232,72,,,,
,,,,,,24239,,,,,1.351
,,,,,,24292,80,,,,
,,,,,,24352,76,,,,
,,,,,,24412,80,,,,
,,1007,517.000,walking,20,24412,,2,,,
,,,,,,24472,76,,,,
,,,,,,24532,74,,,,
,,,,,,24592,75,,,,
,,,,,,24652,67,,,,
,,,,,,24712,76,,,,
,,,,,,24772,67,,,,
,,,,,,24832,56,,,,
,,,,,,24892,71,,,,
,,,,,,24952,65,,,,
,,,,,,25012,71,,,,
,,,,,,25072,65,,,,
2024-04-24T07:00:00.000Z,,,,sedentary,,,,4,,,
,,,,,,25132,71,,,,
,,,,,,25192,83,,,,
,,,,,,25252,72,,,,
,,,,,,25312,75,,,,
,,,,,,25372,74,,,,
,,,,,,25432,77,,,,
,,,,,,25492,57,,,,
,,,,,,25552,85,,,,
2024-04-24T07:08:00.000Z,,,,sedentary,,,,5,,,
,,,,,,25612,88,,,,
,,,,,,25672,74,,,,
,,,,,,25732,76,,,,
,,,,,,25792,78,,,,
,,,,,,25852,89,,,,
,,1255,649.000,walking,25,25852,,2,,,
,,,,,,25912,100,,,,
,,,,,,25972,78,,,,
,,,,,,26032,72,,,,
,,,,,,26092,70,,,,
2024-04-24T07:19:00.000Z,,,,sedentary,,,,4,,,
,,,,,,26272,76,,,,
,,1264,650.000,walking,25,26272,,2,,,
,,,,,,26332,72,,,,
2024-04-24T07:21:00.000Z,,,,sedentary,,,,4,,,
,,,,,,26392,68,,,,
,,1292,657.000,walking,25,26392,,2,,,
,,,,,,26452,72,,,,
,,,,,,26512,68,,,,
2024-04-24T07:24:00.000Z,,,,sedentary,,,,5,,,
,,,,,,26572,73,,,,
,,,,,,26632,75,,,,
,,1312,663.000,walking,25,26632,,3,,,
,,,,,,26692,78,,,,
,,,,,,26812,73,,,,
,,,,,,26872,77,,,,
2024-04-24T07:30:00.000Z,,,,sedentary,,,,3,,,
,,,,,,26932,82,,,,
2024-04-24T07:31:00.000Z,,,,sedentary,,,,0,,,
,,,,,,27052,79,,,,
,,,,,,27112,75,,,,
,,,,,,27172,76,,,,
,,,,,,27232,78,,,,
,,,,,,27352,77,,,,
,,,,,,27412,72,,,,
,,,,,,27472,78,,,,
,,,,,,27532,77,,,,
,,,,,,27592,74,,,,
,,,,,,27652,72,,,,
,,,,,,27712,69,,,,
2024-04-24T07:44:00.000Z,,,,sedentary,,,,4,,,
,,,,,,27772,80,,,,
,,1340,675.000,walking,26,27772,,2,,,
,,,,,,27832,91,,,,
,,,,,,27892,88,,,,
,,,,,,27952,81,,,,
,,,,,,28012,92,,,,
,,,,,,28072,81,,,,
,,,,,,28132,80,,,,
,,,,,,28192,84,,,,
,,,,,,28252,85,,,,
,,,,,,28312,80,,,,
,,,,,,28372,78,,,,
2024-04-24T07:55:00.000Z,,,,sedentary,,,,4,,,
,,,,,,28432,80,,,,
,,1349,679.000,walking,26,28432,,0,,,
,,,,,,28492,93,,,,
,,,,,,28552,79,,,,
,,,,,,28612,75,,,,
,,,,,,28672,81,,,,
2024-04-24T08:00:00.000Z,,,,sedentary,,,,4,,,
,,,,,,28792,80,,,,
,,,,,,28852,75,,,,
,,,,,,28972,80,,,,
,,,,,,29032,77,,,,
,,,,,,29092,81,,,,
,,,,,,29152,77,,,,
,,,,,,29212,80,,,,
2024-04-24T08:09:00.000Z,,,,sedentary,,,,4,,,
,,,,,,29272,77,,,,
,,1366,682.000,walking,26,29272,,4,,,
,,,,,,29332,84,,,,
,,,,,,29392,85,,,,
,,,,,,29452,79,,,,
,,,,,,29512,88,,,,
,,,,,,29572,75,,,,
,,,,,,29632,77,,,,
,,,,,,29812,76,,,,
,,,,,,29872,81,,,,
,,,,,,29932,82,,,,
,,,,,,29992,83,,,,
,,,,,,30052,75,,,,
,,,,,,30172,81,,,,
2024-04-24T08:25:00.000Z,,,,sedentary,,,,4,,,
,,,,,,30232,78,,,,
,,,,,,30292,74,,,,
